Name,Black,East Asian,Hispanic/Latino,South Asian,White,Other,Male,Female
cruella_tt3228774,0.11160975851967102,0.0014291861831543056,0.04376768897201217,0.013132458332643702,0.9125871000844106,0.0,0.38685255149761016,0.6131474485023899
crumb_tt0109508,0.0,0.0,0.06319973877365588,0.0,0.9642105711486866,0.008692874483581072,0.8474978074983556,0.15250219250164437
cry.freedom_tt0092804,0.31842431556672396,0.0,0.008471101706123528,0.0,0.592210851739188,0.08512928184102632,0.8010652784476155,0.19893472155238445
crying_game,0.20098751444909693,0.0,0.11578951397447776,0.06629666771287057,0.7769135963132794,0.0,0.9151788083486857,0.08482119165131424
cujo_tt0085382,0.0,0.0025504229017566694,0.0,0.0,0.9974495770982433,0.0,0.5313722338316454,0.4686277661683545
curious.case.of_tt0421715,0.1654274693618476,0.0008124603290854941,0.01964747815048092,0.019842781114203407,0.8478912162492067,0.0,0.5341092645105711,0.4640421407803582
curly.sue_tt0101635,0.0,0.0,0.003011555970584802,0.001170861355289977,0.9973655619505976,0.001170861355289977,0.3700797675693073,0.6299202324306927
curse.of.la.llo_tt4913966,0.08062534134352808,0.02843220917531404,0.33173470780993947,0.011909475696340798,0.6940725696340798,0.0,0.35168768819355245,0.6483123118064475
d2.the.mighty.d_tt0109520,0.09174769873153443,0.030741150792395536,0.10192768797646534,0.009478379147818936,0.8107721506974985,0.0,0.8304175251867676,0.16958247481323238
dad_tt0097142,0.02003143744006174,0.0,0.001121873989206857,0.002243747978413714,0.9766029405923174,0.0,0.8126549648837286,0.18734503511627146
daddy_day_care,0.5546616053423022,0.0,0.00659274714079367,0.0,0.44380115694059685,0.0008059507776901659,0.7961237874814877,0.20387621251851235
daddys.home.2_tt5657846,0.0,0.005142412629994963,0.07123309507565367,0.0,0.933909317554341,0.009193218264013309,0.7954865499187579,0.2045134500812421
daddys.home_tt1528854,0.036012815103891996,0.0055373905706149135,0.058889489505326464,0.0054872903702141125,0.9051477955911819,0.007161691804661959,0.795775548028376,0.20422445197162395
dallas.buyers.c_tt0790636,0.017178058206819977,0.0010793671129331883,0.0037260051672965656,0.0018630025836482828,0.98282194179318,0.0,0.8080634527400955,0.18601282640401176
dan.in.real.lif_tt0480242,0.0,5.4182334391694934e-05,0.014185476967089654,0.003840985685027254,0.996104831980581,0.0,0.5940036344838979,0.405996365516102
dances_with_wolves_fs,0.00305229349697585,0.019966005915853617,0.07909198269392081,0.08971623769370002,0.6803468941768569,0.17214195841243207,0.8454100187088772,0.15458998129112275
dangerous.liais_tt0094947,0.002276176024279211,0.006828528072837632,0.0,0.0,0.9977238239757206,0.002276176024279211,0.44671495759344426,0.5532850424065557
dangerous_minds,0.10541131583845154,0.038643216080402075,0.15862274334636114,0.0011604317885724922,0.7576084124325332,0.004213660897077984,0.3783600850899246,0.6216399149100754
dantes_peak,0.0,0.05563292999246132,0.041745141382262374,0.03140181183956659,0.8790705697456012,0.0,0.6412457356663365,0.3587542643336635
daredevil,0.10544582529935025,0.0,0.051783139167490326,0.006040475071698236,0.8504982419754687,0.003020237535849118,0.8170593423207761,0.18294065767922388
dark.crystal_tt0083791,0.0,0.0,0.1,0.0,0.9115384615384615,0.0,1.0,0.0
dark.shadows_tt1077368,0.0,0.0,0.0248088996585527,0.0,0.9977001872452914,0.0011510078202445206,0.5000247723421755,0.4999752276578246
dark.tower_tt1648190,0.261659401129136,0.04171657257200029,0.011555777888944472,0.004952476238119059,0.6834174229972128,0.0,0.8426851581766593,0.15731484182334066
dark_knight,0.08675798688616064,0.028712681361607144,0.02763584681919642,0.004426792689732142,0.852545166015623,0.010513741629464324,0.8722624299417555,0.12773757005824452
dark_knight_rises,0.06643554687500001,0.031107954545454553,0.024812677556818187,0.0016255326704545455,0.9064142400568185,0.0017888849431818184,0.8407395261129786,0.1592604738870214
darkest.hour_tt4555426,0.0,0.008014554196514142,0.002960382047658496,8.121761447622761e-05,0.9889438461413511,0.0,0.825718876312206,0.17428112368779405
darkman_tt0099365,0.0024265763466802767,0.010919593560061246,0.006451538068946319,0.0024265763466802767,0.9814155801976522,0.0,0.7301695475290668,0.26983045247093324
date_night,0.06899284356932034,0.0015913961104597099,0.013143573363522405,0.008277200501354465,0.9220094610439485,0.0007981239639348239,0.580670022019503,0.41932997798049704
dave,0.0666932630999202,0.004110208087669375,0.050868856047393406,0.02170268953489193,0.8009136933972592,0.09850659850448015,0.8374864296915175,0.16251357030848249
davinci_code,0.0,0.03257303250553559,0.08995530385967233,0.0,0.9413287018364098,0.014082165169935884,0.6720947168479771,0.32790528315202294
dawn.of.the.dea_tt0363547,0.2536243687897052,0.0,0.02931870011402506,0.0,0.7263173969701909,0.0,0.7020489909104914,0.29795100908950856
dawn_of_the_planet_of_the_apes,0.005231766612641815,4.5380875202593194e-05,0.07431442463533226,9.076175040518639e-05,0.9829782820097246,0.0,0.8526658808846981,0.14733411911530195
day.the.earth.s_tt0970416,0.14436075757992237,0.11060227054069649,0.06371945353088322,0.0,0.8292091591302672,0.028057395750295505,0.633621857151269,0.3663781428487311
day_after_tomorrow,0.098624,0.05096576000000001,0.06105472000000001,0.004563200000000002,0.84954368,0.0,0.7973169687455401,0.20268303125445983
days_of_thunder,0.0,0.0005178663904712584,0.004319226065207093,0.0,0.963661205196293,0.03545070903621759,0.898813307904217,0.101186692095783
dead.again_tt0101669,0.0004414786137571528,0.0015341381828061062,0.017051262459035876,0.0,0.9833078634133084,0.004684767289830711,0.6119590977642984,0.38804090223570165
dead.man.walkin_tt0112818,0.0,0.003261682242990655,0.01620249221183801,0.0029457943925233643,0.9889264797507785,0.0,0.4500727855681881,0.5499272144318119
dead.man_tt0112817,0.06668701906241302,0.0,0.051804329672895125,0.0,0.9258864515897317,0.0,0.9504183672562043,0.04958163274379563
dead.men.dont.w_tt0083798,0.0,0.0010279583531525819,0.010954759262195444,0.006344802071772104,0.990091697056181,0.0,0.7591255673563166,0.24087443264368333
dead.ringers_tt0094964,0.0,0.0,0.0012309746328437918,0.00041032487761459726,0.9251882510013356,0.07399109924343568,0.7334529024247232,0.2665470975752768
dead.zone_tt0085407,0.0,0.0,0.026517337077542415,0.0,0.9734826629224577,0.0,0.8830530683555361,0.11694693164446386
dead_poets_society,0.0,0.0,0.006754910658401055,0.0,1.0,0.0,0.9647230197601756,0.035276980239824354
dead_pool,0.0,0.1641473252661509,0.0,0.016414732526615076,0.835852674733849,0.0,0.8343456979418529,0.16565430205814707
dead_tt0092843,0.0,0.0,0.08126325030586609,0.0,0.9684589018706863,0.0,0.6952115035599609,0.3047884964400391
deadpool,0.06959150657229521,0.0,0.12829524772497478,0.10149443882709808,0.795975733063701,0.0,0.5904806346243584,0.4095193653756416
deadpool_2,0.18826552462526766,0.0056,0.22275631691648817,0.11030749464668096,0.5643871520342614,0.018689507494646675,0.6988388743618479,0.30116112563815217
dear.evan.hanse_tt9357050,0.06917081088736253,0.007052165434748269,0.1835518467882063,0.040846673820326924,0.788500945045727,0.0,0.6117818053917613,0.32016944944447895
dear.john_tt0989757,0.014688094003801624,0.0,0.015328418101875853,0.004379548029107386,0.9699834878943226,0.0,0.7160008458935712,0.2839991541064288
death.of.mr..la_tt0456149,0.0,0.0,0.021508074330329682,0.007822733923126357,0.9799160433730333,0.0044384887807145884,0.4758584405129408,0.5241415594870592
death.on.the.ni_tt7657566,0.11509861646694586,0.0310313610039944,0.02579024477892496,0.04768005970891903,0.802037981506821,0.022479993365675664,0.5534346945248128,0.44656530547518725
death_becomes_her,0.0,0.0019105371077616784,0.007544969534415906,0.0,0.9921081018046122,0.0,0.3687099644128114,0.6312900355871887
deathtrap_tt0083806,0.0,0.0,0.0,0.0,1.0,0.0,0.7363691008517937,0.26363089914820625
deceived_tt0101694,0.00892116182572614,0.003416320885200553,0.00512448132780083,0.0,0.9876625172890733,0.0017081604426002765,0.38661387778338446,0.6133861222166156
deep_blue_sea,0.27834832724205816,0.0,0.039544560022490884,0.0,0.6974754006184988,0.0,0.6748226656730424,0.32517733432695756
deep_impact,0.15686327640158731,0.0,0.019769942135901962,0.0,0.8133131129486216,0.016152124888554796,0.5789867018353665,0.42101329816463345
deepwater.horiz_tt1860357,0.0049298276780955766,0.004967578610765679,0.007921033931426541,0.0,0.9871491383904781,0.0,0.8355289421157684,0.16447105788423153
deja.vu_tt0453467,0.5903738797510321,0.0,0.09137595448420426,0.009915941223023118,0.3925983359356616,0.009915941223023118,0.8638238106622042,0.13617618933779585
delta.force_tt0090927,0.07890369433419113,0.0,0.14291446765821955,0.0,0.8446100667335456,0.005396475770925109,0.7884966400104769,0.21150335998952305
demolition_man,0.1303665048152151,0.031371489409753026,0.12721362778467837,0.02278879192140796,0.7813690697036665,0.0018744656482392603,0.7836175264407511,0.21638247355924886
dennis_the_menace,0.01305463095856109,0.030995205667694748,0.0,0.0013054630958561093,0.955950163373744,0.0,0.7146752602875558,0.2853247397124442
departed,0.022346613742399903,0.0,0.006302117884418226,0.0,0.9741511740744193,0.0,0.9187745131952169,0.08122548680478317
descendants_tt1033575,0.0,0.0,0.1718703422221565,0.0,0.8676977111402976,0.0,0.6971110883727276,0.30288891162727244
desperately.see_tt0089017,0.003959044368600683,0.0017196575055385905,0.012012454344051257,0.004691934614693732,0.9882031016106819,0.0021759176097239687,0.5520495828582396,0.4479504171417605
detective_pikachu,0.6993588650547353,0.04661016949152542,0.14613954915936297,0.030539167206629608,0.37014800668417275,0.0012686287214814307,0.8568440915166287,0.14315590848337134
deuce.bigalow.m_tt0205000,0.07640864548759285,0.0023757309941520467,0.03477655286865813,0.07264303777461671,0.8397354591433535,0.05653943417101315,0.8065717850877986,0.19342821491220138
devil_wears_prada,0.01976155290785383,0.0,0.03491502724669807,0.0017056125119300513,0.9948831624642099,0.0,0.2635816138579027,0.7364183861420973
devils.advocate_tt0118971,0.10388515530849991,0.1220884406179768,0.044425505119046325,0.0003506791014798007,0.892818678276351,0.03917726122878829,0.7320426153822319,0.26795738461776814
devils.own_tt0118972,0.0,0.0,0.02002453524582428,0.0,0.984722091157875,0.0,0.8503011687741833,0.14969883122581676
devotion_tt7693316,0.4180402486974375,0.0,0.07668655213155404,0.0,0.5536297429739098,0.0,0.8519507575757576,0.14804924242424242
diary.of.a.mad._tt0422093,0.9996206220184523,0.0,0.04748924423062953,0.0,0.0320388741353007,0.0,0.46245028519666537,0.5375497148033346
diary.of.a.wimp_tt1196141,0.0,0.0,0.026028126273834863,0.0,0.9932730196113954,0.0,0.8763071879289404,0.12369281207105967
dick_tracy,0.0012745049748793225,0.0,0.05115013299182341,0.0,0.9911449610875777,0.001620529997044626,0.739011864706924,0.26098813529307596
dictator_tt1645170,0.01039587017283669,0.0081854999714791,0.1382674500408799,0.14464757667370176,0.7362082406403897,0.09795790314300389,0.8266242624327008,0.17337573756729924
die.hard.2.movie_tt0099423,0.15366047144152312,0.00029691749773345423,0.01611287398005439,0.003702402538531278,0.8438848594741614,0.0,0.877559317793253,0.122440682206747
die_another_day,0.13025671412886247,0.12897314348455013,0.001484863800345074,0.01166716045940152,0.7960116070339319,0.0,0.741686283074882,0.2583137169251179
die_hard_vengeance,0.2684404012711073,0.0,0.004269217189025276,0.012807651567075825,0.6830529420316942,0.035699005130122335,0.9406315146287111,0.05936848537128891
diehard,0.16966670863884237,0.011743169028408709,0.01737938649593678,0.000547252598239106,0.8133471518650177,0.0,0.8999161015171643,0.10008389848283576
diner_tt0083833,0.004204594711746857,0.004204594711746857,0.012958054082891537,0.0,0.9870419459171088,0.0,0.8867671056752435,0.11323289432475646
dinner.for.schm_tt0427152,0.033227853316852074,0.014089273451448983,0.03281911825298721,0.0070990248592226355,0.9400494437577249,0.0027666529322895213,0.866110583297102,0.13388941670289797
dirty.rotten.sc_tt0095031,0.0,0.0,0.0,0.0,0.9982704904087447,0.0017295095912551572,0.7765372404389456,0.2234627595610544
dirty_dancing_fs,0.0,0.0,0.06286905292174767,0.0,0.9358669434476048,0.03754948019531544,0.5006003069118782,0.4993996930881219
disclosure_tt0109635,0.019762647580595837,0.03696091025876309,0.055731326848963134,0.0,0.9380883342509332,0.0,0.6548647622553814,0.3451352377446187
distinguished.g_tt0104114,0.5997171906844672,0.0,0.014654560443335077,0.0,0.40195791064599606,0.0,0.8179134235650474,0.18208657643495266
district_9,0.009220322088278355,0.0,0.09907796779117208,0.0009220322088278355,0.9907796779117216,0.0,0.9658453097077848,0.03415469029221515
disturbia_tt0486822,0.01978382687393027,0.13654662258798148,0.07972028791822006,0.0030925417926895024,0.7701343462052478,0.0,0.7587017604220425,0.24129823957795746
divergent,0.07324267828138999,0.016157672782362326,0.01788677101466164,0.0,0.9221228431793842,0.0,0.38191420236959617,0.6180857976304038
divine.secrets._tt0279778,0.0,0.004721242293363224,0.04484652665589661,0.0,0.9892136757772575,0.0,0.16967700873133082,0.8303229912686692
diving.bell.and_tt0401383,0.04167821827927179,0.0,0.03994547638850383,0.0,0.9589070634260543,0.0,0.5731422722620266,0.42685772773797337
django.unchaine_tt1853728,0.4343726136409308,0.0035237731602427553,0.00013966480446927376,0.0,0.5620885414573372,0.0,0.8817815037503639,0.11821849624963605
do.the.right.th_tt0097216,0.597234466922548,0.008587119878875239,0.11092748716401585,0.02916659682997279,0.33257183402331997,0.013575694595757281,0.8985690235690236,0.10143097643097643
doc_hollywood_fs,0.012958330791287902,0.0,0.010572875358428406,0.0,0.9800608735145979,0.0007653251445576503,0.783330244684862,0.216669755315138
doctor.strange._tt9419884,0.03925391028985109,0.19600322158461697,0.04365704767396096,0.013692649844869715,0.8022047719722137,0.0,0.579132289190323,0.42086771080967694
doctor_strange,0.12714011854659232,0.11319877487164781,0.016280325231915034,0.004343035938567305,0.796445805698169,0.0,0.7891273762046312,0.21087262379536872
doctor_tt0101746,0.019804134929270946,0.0,0.019372836086655465,0.0,0.969149602664293,0.0032617799320737296,0.748759187093007,0.25124081290699296
dodgeball,0.11914216556398263,0.008329837017911889,0.011918024850734236,0.0,0.9085008875262227,0.0016395029853154748,0.8594606807440065,0.14053931925599344
dog_tt11252248,0.0,0.0,0.0,0.0,1.0,0.0,0.9189110476243308,0.08108895237566915
dolittle,0.0,0.010263748774548562,0.11092944562158065,0.0,0.9224202270642927,0.0,0.8849727651393784,0.1150272348606216
dolphin.tale_tt1564349,0.0603048440176286,0.0,0.01118146302034218,0.0,0.9303246665768561,0.0,0.6676630868312999,0.33233691316870007
donnie.brasco_tt0119008,0.0,0.0,0.06997668913206276,0.0,0.998193105780612,0.0,0.9353493463692651,0.06465065363073484
dont.breathe.2_tt6246322,0.0,0.0,0.011438588802454259,0.0,1.0,0.0,0.7171189979123174,0.2828810020876827
dont.say.a.word_tt0260866,0.017167433825039567,0.0006934628441641597,0.06641296074807,0.0002971983617846399,0.9483696374421612,0.0,0.6347894039435088,0.36521059605649114
dont.worry.darl_tt10731256,0.009032420466576343,0.0794468012645389,0.07567465517624325,0.03039187378302941,0.9172800568598274,0.0,0.38041098011457897,0.619589019885421
dont_breathe,0.0,0.0,0.07200129970756579,0.0,0.9620060486390557,0.012664650453647924,0.5424186617556783,0.4575813382443217
doors_tt0101761,0.0,0.011760418025428343,0.016389543225885653,0.003674603113706293,0.9673482854665573,0.005344249464807753,0.8073919651945951,0.19260803480540487
dora.and.the.lo_tt7547410,0.016157336141942816,0.1427359637041237,0.5283472413513738,0.20127278619460415,0.2760544438143077,0.0009479056955359316,0.45848465335908994,0.5415153466409101
double.impact_tt0101764,0.006471537477046352,0.16876968449168103,0.0008869845862778921,0.008511490735073176,0.838673418285015,0.0,0.9609053747528535,0.03909462524714644
double_jeopardy,0.007157950054193719,0.0,0.05004434031465199,0.0,0.9842903907421803,0.0,0.41331521486211037,0.5866847851378897
down.to.earth_tt0231775,0.7031000040438352,0.0068712847264345515,0.023366897165271534,0.0008589105908043189,0.2751287961502689,0.0,0.784551552987708,0.21544844701229207
down_and_out_in_beverly_hills,0.014122291146378797,0.017159429630226382,0.013183311402919878,0.0,0.951477393771763,0.004057574048712371,0.6625901035402175,0.3374098964597825
downhill_tt4558376,0.0,0.052646817337193744,0.07780821917808219,0.0,0.9240369906227045,0.006647076617259414,0.5222789572695512,0.4777210427304488
downton.abbey.a_tt11703710,0.0,0.0,0.029442827390130658,0.0,0.982798578869771,0.0,0.46156496641520295,0.538435033584797
downton_abbey,0.0,0.0,0.023798834235282472,0.0,0.9871002974785672,0.0,0.4897950287695914,0.5102049712304085
dr_dolittle_2_fs,0.8513316039775186,0.0002766969303934285,0.030538982562328877,0.002292837584666379,0.18217610606715673,0.0,0.7923886639676113,0.20761133603238865
dr_dolittle_fs,0.7273266224652758,0.0,0.02830179547984322,0.005592121182790494,0.26983255093645675,0.007460194550646084,0.8398064390064482,0.1601935609935518
dracula,0.015193287383877738,0.05429245221560631,0.013201130929890163,0.007580357259188808,0.9738700472958008,0.015193287383877738,0.582503720429004,0.41749627957099605
dracula.untold_tt0829150,0.0,0.0,0.2011831223968288,0.0,0.988293527032737,0.0,0.8427922727622565,0.1572077272377434
dragnet,0.0,0.012040658369692526,0.0,0.0,0.9879593416303073,0.008407707007678239,0.8447583781933596,0.15524162180664033
dragon.the.bruc_tt0106770,0.0281581523189939,0.6044768298349856,0.00740931156876897,0.06702787142956007,0.30017499975282524,0.0001621466636346559,0.7043203687914024,0.29567963120859764
dragonheart_tt0116136,0.0,0.0,0.023778620267205272,0.0,0.9891826564905717,0.0,0.8010449630801688,0.1989550369198312
dragonslayer,0.0,0.0,0.017595390345021427,0.0,0.9902126812357999,0.000989623591689504,0.7642313665463727,0.23576863345362725
dream.team_tt0097235,0.0,0.0,0.008829819142181592,0.007634747449565871,0.9923652525504344,0.0,0.938500344790041,0.06149965520995899
dreamgirls_tt0443489,0.992113606692777,0.0,0.00024311938827165428,4.862387765433086e-05,0.0076918977966056535,0.0,0.45096411222365423,0.5490358877763458
drive.my.car_tt14039582,0.0,0.8903837477893679,0.011911701014184144,0.009084798065470821,0.10874688706824989,0.0,0.648563889801974,0.35143611019802595
drive_movie_tt0780504,0.0,0.0,0.057712547797226184,0.0,0.9546913845105439,0.006472659355636605,0.787063334280034,0.21293666571996592
driving_miss_daisy,0.3640076259281557,0.0,0.0,0.0,0.6359923740718443,0.0,0.5454623524584689,0.4545376475415311
drugstore.cowbo_tt0097240,0.0,0.0,0.012812594670132614,0.0,1.0,0.0,0.7879788454542911,0.21202115454570894
due_date,0.03759303260879615,0.0017566405636042566,0.05752350662438402,0.0009439631660210242,0.9068370299830804,0.0,0.9427577113847755,0.05724228861522455
dukes_of_hazzard_fs,0.0,0.0,0.030421764296407923,0.0,0.9877923885991097,0.004567603390897214,0.8884771615684324,0.1115228384315676
dumb.and.dumber_tt2096672,0.0,0.011509548787202603,0.023336714289854236,0.0,0.9884904512127973,0.0,0.8345680416474955,0.1654319583525045
dumb_and_dumber,0.0330576910653143,0.001963233341229336,0.009553445169441038,0.0,0.9623353504030547,0.0,0.8145724474820449,0.185427552517955
dumbo,0.14765369804806802,0.0,0.13091621298632325,0.037271278714646146,0.7167149116983142,0.031329172752622494,0.6316714228438008,0.36832857715619916
dune_tt0087182,0.0,0.003464568119623229,0.02896765999909286,0.002979997278541299,0.9843992379915638,0.0008013183955489032,0.7804713560551124,0.2195286439448876
dune_tt1160419,0.10822405181654385,0.05009236663853851,0.1726640363080713,0.013713595000798237,0.7047289438274003,0.02133213218692271,0.730329873376447,0.26967012662355305
dunkirk,0.0,0.014832143642652918,0.0,0.025475376402135437,1.0,0.0,1.0,0.0
dying.young_tt0101787,0.0064983443708609276,0.040465645695364205,0.008298841059602652,0.0,0.9530360099337746,0.0,0.47149079390219756,0.5285092060978024
eagle_eye,0.10201157556270096,0.03570032154340837,0.09591768488745982,0.0,0.8205401929260444,0.001967845659163988,0.6769050157528421,0.3230949842471579
east.is.east_tt0166175,0.0,0.0,0.23822981441602728,0.4299555598570815,0.45751893343656996,0.0,0.5840242242489974,0.4159757757510027
easter.sunday_tt11952606,0.15594912052500523,0.40575662302518467,0.37755851727902023,0.15290903267555198,0.34485551248782614,0.020859669649451917,0.8472444089456869,0.1527555910543131
eastern.promise_tt0765443,0.0,0.0,0.00026421983089930823,0.0031562259800153726,0.9961068408916218,0.00047271329746348964,0.716197051189425,0.28380294881057505
easy_money,0.0,0.008478745846560314,0.040493762258123234,0.0,0.9618159882995998,0.0004677463924890982,0.8061649739777433,0.19383502602225663
eat.pray.love_tt0879870,0.038085463121111926,0.0,0.08830797436419766,0.0,0.9125413291129317,0.0,0.31450688073394495,0.685493119266055
ed.wood_tt0109707,0.0,0.00019842543268510794,0.035055516333996534,0.000663735746528892,0.9756551783154699,0.0,0.8334451639749292,0.16655483602507087
eddie_tt0116168,0.47430570946921624,0.0,0.0772668963618169,0.021372394941333715,0.4581444392953328,0.010297999234349499,0.6277786834469042,0.37222131655309576
edge_of_tomorrow,0.009872340425531917,0.0,0.013084806712616122,0.0,0.9857500749175905,0.0,0.7779293023438343,0.2220706976561657
educating.rita_tt0085478,0.0,0.00472824796412957,0.0,0.0,0.9945614672235334,0.0,0.4211057119281196,0.5788942880718805
edward.scissorh_tt0099487,0.0,0.0,0.003320661028784234,0.0,0.9966793389712161,0.0,0.4847208628683849,0.5152791371316151
election_tt0126886,0.0,0.011057720423400069,0.003961090859470944,0.0,1.0,0.0,0.6123700346574247,0.3876299653425753
elephant.man_tt0080678,0.0,0.008328191712529928,0.0,0.006706730175966829,0.9849650781115028,0.0,0.7454355014273685,0.25456449857263147
elf,0.025641664176378788,0.0,0.011600591028322877,0.0016809443171630644,0.9677590729488329,0.0,0.8658491524640894,0.13415084753591058
elizabeth_tt0127536,0.009041172106824926,0.0,0.003395977579953842,0.0,0.9939756429277943,0.0,0.5684509298599986,0.4315490701400014
elvis_tt3704428,0.02586206896551724,0.0,0.0010559885302551285,0.0,0.9741379310344828,0.0,0.8509235434662746,0.14907645653372542
elysium_tt1535108,0.017039854022067223,0.012339910298606727,0.22577806579239082,0.006412114804140589,0.848177833864833,0.0,0.7447524483544342,0.2552475516455658
emerald.forest_tt0089087,0.0,0.0,0.011923596011096944,0.0,0.988076403988903,0.0,0.8491836250122212,0.1508163749877788
emma._tt9214832,0.0,0.01436234135474983,0.02221238678664597,0.0,0.9682269836152062,0.017410675030043673,0.3689800064644226,0.6310199935355774
empire.of.the.s_tt0092965,0.0014847143760324682,0.1292394917708482,0.0029694287520649365,0.013172761201639707,0.865302959231538,0.0,0.8744441455270529,0.1255558544729471
empire_strikes_back,0.11029827315541602,0.0,0.011067503924646784,0.0,0.8889748822605966,0.0007268445839874412,0.8373602064642989,0.16263979353570113
enchanted.april_tt0101811,0.0,0.03323385127554574,0.0494306057650708,0.0,0.9371077852654118,0.0,0.2260604078072184,0.7739395921927816
encino.man_tt0104187,0.005680148286687596,0.010520339322690536,0.01739362768018168,0.0006312203593614321,0.9698650724734484,0.0064533097321488216,0.88985841162597,0.11014158837402993
end.of.days_tt0146675,0.026558493029328112,0.0,0.025234298503287178,0.001593074400460049,0.9077493355714081,0.042117778710309146,0.769761434432457,0.23023856556754294
end.of.the.affa_tt0172396,0.0,0.0,0.012329608448390003,0.0,1.0,0.0,0.7287499510322404,0.2712500489677596
enders_tt1731141,0.07924976885484084,0.020000660414740454,0.06380486945801966,0.08573394091489456,0.7958658037247395,0.0,0.8488890303686255,0.15111096963137455
endless.love_tt0082329,0.001204862804602684,0.0,0.002409725609205368,0.0,0.9958046568760273,0.003592911721671273,0.5901293194084251,0.40987068059157494
enemies.a.love._tt0097276,0.0,0.0,0.11601247693196713,0.003104320324101978,0.8938621945233224,0.0010743334348223216,0.5527684066698105,0.44723159333018947
enemy.at.the.ga_tt0215750,0.0,0.0,0.05124979557948497,0.0,0.9947379014504422,0.005262098549557823,0.8281236664675258,0.1718763335324742
enemy_of_the_state,0.3987354263367567,0.0019927999707613025,0.017048901721428315,0.0003435546946383539,0.5931234238514675,0.0,0.9175825103401705,0.0824174896598295
english.patient_tt0116209,0.007146373996258065,0.0,0.02065761322029953,0.050024617973806494,0.9269302729461895,0.0,0.585297400210084,0.41470259978991597
entity_tt0082334,0.006420461960067858,0.0017538822915307323,0.11823654791421985,0.01141067467049458,0.9296315629213974,0.0,0.43772122594823104,0.562278774051769
entrapment,0.0732208923895644,0.018785977038301302,0.1256034601562582,0.043259373906775096,0.910080461354168,0.0,0.5909626884527921,0.40903731154720796
entre.nous_tt0085370,0.0,0.04489591952092669,0.02220465474444781,0.0,0.9134792617290218,0.02220465474444781,0.3582174393795456,0.6417825606204545
epic.movie_tt0799949,0.1853262450739242,0.07384220688195932,0.11558888095427022,0.15687270226665603,0.5785685947790208,0.0,0.5819415328618489,0.4180584671381511
equalizer,0.47214575798348374,0.0,0.053269309106170774,0.006992877510461539,0.4844058214316574,0.002828011010850379,0.8336661742983752,0.1663338257016248
equalizer.2_tt3766354,0.6643883086776761,0.0,0.14180986066964615,0.0,0.19380183065267778,0.0,0.9145339482999034,0.08546605170009654
eragon_tt0449010,0.03037992331822935,0.0,0.0,0.0,0.9479010108051588,0.021719065876612056,0.899583085169744,0.10041691483025611
eraser,0.14447391940974008,0.0018759389202654651,0.07079030939205509,0.005712438435354743,0.8194068876338267,0.027710270599197527,0.8403730417604631,0.1596269582395369
erin_brockovich,0.0,0.0,0.002330969442691122,0.0,1.0,0.0,0.3680330021144571,0.6319669978855429
ernest.goes.to._tt0092974,0.1412177385174775,0.0,0.1700729438533092,0.018615182136563383,0.7009792768074239,0.0,0.9090899187310717,0.09091008126892826
ernest.saves.ch_tt0095107,0.0,0.0,0.0,0.0,1.0,0.0,0.7889477324579062,0.2110522675420938
escape.room.tou_tt9844522,0.44793081696422027,0.0,0.06454442765561047,0.036613023897193654,0.5878122845365057,0.0,0.4027785503699171,0.5030872781887968
escape.room_tt5886046,0.45871452181721173,0.0,0.02035188631365249,0.10286428171726762,0.4923011855341409,0.0,0.6216239452707599,0.37837605472924013
et,0.0,0.0,0.001789166104742639,0.0,0.9982108338952572,0.0,0.6843057630399563,0.3156942369600438
eternal.sunshin_tt0338013,0.0008391336009077207,0.0,0.049510575962336364,0.006954393808531894,0.9585352842554489,0.0,0.6327148617222399,0.3672851382777601
eternals_tt9032400,0.11419854690413422,0.26050794059023963,0.08464862084485317,0.1287378640776699,0.49968880601813226,0.0,0.5267843494530624,0.4732156505469376
european_vacation,0.0,0.0,0.0165565124507644,0.0,0.9876694038320314,0.0,0.5711889726352957,0.4288110273647043
evan_almighty,0.13472612481354285,0.004201789988552399,0.026277448225621825,0.0003356228535747737,0.8584443403753423,0.0,0.8017706825996982,0.19822931740030186
ever.after.a.ci_tt0120631,0.0,0.0,0.03726178217821779,0.0,1.0,0.0,0.36564352815882756,0.6343564718411725
every.man.for.h_tt0079854,0.0,0.04071287356763085,0.026701088312635565,0.0,0.948471179869096,0.010815946563273768,0.36465057273982315,0.6353494272601768
everyone.says.i_tt0116242,0.0007998816981690104,0.0,0.005436506869572231,0.007701718065227328,0.9829040410829989,0.004853063748554836,0.5198045385264507,0.48019546147354925
everything.ever_tt6710474,0.0,0.8733098275873609,0.003987502258023513,0.16449383475951243,0.05873269684947179,0.0,0.3236548586806906,0.6763451413193095
evita_tt0116250,0.0,0.0,0.24384861586838125,0.0,0.827719692290415,0.0,0.6241831710583284,0.3758168289416716
excalibur,0.006577454234022054,0.0,0.01527138422010491,0.0,0.9619858687506685,0.019063269457231562,0.8240985570971607,0.17590144290283927
executive_decision,0.09832159737629015,0.0426519462981313,0.10246937397511331,0.02600734849215608,0.7992274437244052,0.006081359558739706,0.892602244057894,0.10739775594210596
exit.wounds_tt0242445,0.38497603667430713,0.0,0.1692456761825382,0.028946655553240233,0.4651979579078972,0.030686601375286504,0.9212140100648071,0.07878598993519291
