key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec_td,rec_yards,receptions,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
https://www.sports-reference.com/cfb/players/maurice-stovall-1.html,Maurice Stovall,257.0,WR,Notre Dame,2006.0,,240,Notre Dame,23.115036842799693,15.696141542168107,122.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,46.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,4.14,0.0,1.0,0.0,1.0,6.81,35.0,217.0
https://www.sports-reference.com/cfb/players/maurkice-pouncey-1.html,Maurkice Pouncey,257.0,C,Florida,2010.0,,304,Florida,22.25565150804362,23.495216770038837,95.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,28.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.92,1.0,2.0,0.0,1.0,7.74,25.013979112498617,304.0
https://www.sports-reference.com/cfb/players/max-bullough-1.html,Max Bullough,257.0,ILB,Michigan State,2014.0,,95,Michigan State,21.74177817565777,30.0,112.0,0.0,3.0,0.0,0.0,4.78,4.0,0.0,0.0,0.0,53.0,75.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.3,179.0,299.0,32.0,120.0,7.22,31.0,249.0
https://www.sports-reference.com/cfb/players/max-garcia-1.html,Max Garcia,257.0,C,Florida,2015.0,,304,Florida,22.71871559554155,25.667080389650863,103.19621741103886,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.703195435590814,0.0,0.0,0.0,0.0,7.782753616101885,28.612191186571494,309.0
https://www.sports-reference.com/cfb/players/max-hall-1.html,Max Hall,257.0,QB,BYU,2010.0,,96,BYU,21.637593528747864,14.179089004208976,102.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,39.0,73.0,0.0,0.0,0.0,1382.0,903.0,0.0,40.0,94.0,11365.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,7.0,204.0,0.0,3.0,4.35,0.0,4.0,0.0,4.0,7.07,32.0,209.0
https://www.sports-reference.com/cfb/players/max-jean-gilles-1.html,Max Jean-Gilles,257.0,OG,Georgia,2006.0,,317,Georgia,22.307612354559602,27.0,95.0,0.0,0.0,0.0,0.0,5.48,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,8.56,24.5,355.0
https://www.sports-reference.com/cfb/players/max-starks-1.html,Max Starks,257.0,OT,Florida,2004.0,,304,Florida,24.03809638906732,21.0,98.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,11.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,4.65,0.0,0.0,0.0,0.0,7.88,27.5,350.0
https://www.sports-reference.com/cfb/players/max-unger-1.html,Max Unger,257.0,C,Oregon,2009.0,,191,Oregon,23.000159438941562,22.0,93.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,13.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,1.0,1.0,0.0,0.0,7.39,24.5,309.0
https://www.sports-reference.com/cfb/players/maxx-williams-1.html,Maxx Williams,257.0,TE,Minnesota,2015.0,,95,Minnesota,23.121041780617468,17.0,117.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,25.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,4.37,2.0,3.0,0.0,1.0,7.3,34.5,249.0
https://www.sports-reference.com/cfb/players/mckinley-boykin-1.html,McKinley Boykin,257.0,DT,Mississippi,2006.0,,137,Mississippi,22.08763629576119,30.0,109.0,0.0,0.0,0.0,0.0,5.01,0.0,0.0,0.0,0.0,11.0,73.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.75,19.0,40.0,9.0,21.0,7.764451427194377,30.5,289.0
https://www.sports-reference.com/cfb/players/melvin-gordon-1.html,Melvin Gordon,257.0,RB,Wisconsin,2015.0,,208,Wisconsin,22.480823821668565,19.0,126.0,0.0,0.0,0.0,0.0,4.52,1.0,0.0,0.0,0.0,45.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,631.0,45.0,4915.0,0.0,4.0,4.07,1.0,5.0,0.0,4.0,7.04,35.0,215.0
https://www.sports-reference.com/cfb/players/melvin-ingram-1.html,Melvin Ingram,257.0,OLB,South Carolina,2012.0,,165,South Carolina,23.430989448879206,28.0,109.0,0.0,2.0,0.0,0.0,4.69,1.0,0.0,0.0,5.0,50.0,73.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,87.0,21.5,5.0,4.18,39.0,111.0,31.0,72.0,6.83,34.5,264.0
https://www.sports-reference.com/cfb/players/melvin-oliver-1.html,Melvin Oliver,257.0,DE,LSU,2006.0,,331,LSU,22.400395441244914,22.192439365221645,107.02067634401293,0.0,1.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,4.5786144444543515,31.0,64.0,11.0,33.0,7.580489431929899,29.90556541924576,276.0
https://www.sports-reference.com/cfb/players/mewelde-moore-1.html,Mewelde Moore,257.0,RB,Tulane,2004.0,,46,SMALL SCHOOL,22.05544311612668,18.186538916758337,118.0,0.0,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0,44.0,71.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,15.0,0.0,0.0,909.0,21.0,4364.0,0.0,4.0,4.12,0.0,0.0,0.0,0.0,7.05,35.0,209.0
