pos,year,n_college_picks,short_college,age,bench,broad,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec_td,rec_yards,receptions,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
12,2004.0,261,35,22.0,19.682217461506497,113.4200582746881,0.0,0.0,0.0,4.772838087374241,0.0,1.0,0.0,0.0,11.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.39770051312927,0.0,0.0,0.0,0.0,7.302831311393215,32.14353497427126,234.33969426095223
10,2013.0,122,17,23.0,20.268169598943015,115.84729867783396,1.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,49.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.377298442945409,54.0,139.0,13.0,85.0,7.22243284116216,33.60095806470615,251.65830499645529
18,2006.0,190,73,23.0,20.268169598943015,115.84729867783396,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,37.0,74.57575807319913,0.0,0.0,0.0,718.0,444.0,0.0,28.0,44.0,6040.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,37.0,3127.0,0.0,3.0,4.377298442945409,0.0,1.0,0.0,1.0,7.22243284116216,33.60095806470615,251.65830499645529
23,2011.0,49,64,22.0,19.682217461506497,113.4200582746881,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,44.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7.0,0.0,34.0,0.0,4.0,4.39770051312927,0.0,5.0,0.0,5.0,7.302831311393215,32.14353497427126,234.33969426095223
3,2005.0,118,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2005.0,195,81,23.0,20.268169598943015,115.84729867783396,8.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,50.0,40.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
2,2014.0,337,0,22.0,19.682217461506497,113.4200582746881,4.0,2.0,0.0,4.772838087374241,0.0,1.0,0.0,0.0,33.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,4.39770051312927,38.0,105.0,7.0,67.0,7.302831311393215,32.14353497427126,234.33969426095223
3,2012.0,53,32,24.0,20.85412173637945,118.27453908097964,0.0,0.0,0.0,4.7718309236587695,10.0,2.0,0.0,0.0,45.0,76.069338276988,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,4.0,4.35689637276155,128.0,239.0,50.0,111.0,7.14203437093111,35.05838115514095,268.97691573195857
22,2011.0,55,45,23.0,20.268169598943015,115.84729867783396,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,40.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,53.0,0.0,3.0,4.377298442945409,1.0,1.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
2,2004.0,137,40,23.0,20.268169598943015,115.84729867783396,11.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,36.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
10,2011.0,182,74,22.0,19.682217461506497,113.4200582746881,1.0,0.0,0.0,4.772838087374241,10.0,0.0,0.0,0.0,47.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,4.39770051312927,77.0,181.0,52.0,104.0,7.302831311393215,32.14353497427126,234.33969426095223
2,2009.0,101,23,21.0,19.096265324069837,110.99281787154244,7.0,0.0,0.0,4.773341669231974,3.0,0.0,0.0,0.0,36.0,71.58859766562142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.418102583313128,67.0,206.0,14.0,139.0,7.383229781624261,30.686111883836418,217.02108352544823
2,2004.0,240,50,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2003.0,61,34,22.0,19.682217461506497,113.4200582746881,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,14.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.39770051312927,0.0,0.0,0.0,0.0,7.302831311393215,32.14353497427126,234.33969426095223
2,2003.0,337,0,24.0,20.85412173637945,118.27453908097964,5.0,0.0,0.0,4.7718309236587695,0.0,0.0,0.0,0.0,24.0,76.069338276988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.35689637276155,0.0,0.0,0.0,0.0,7.14203437093111,35.05838115514095,268.97691573195857
19,2006.0,104,80,22.0,19.682217461506497,113.4200582746881,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,49.0,73.0821778694103,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,56.0,0.0,0.0,0.0,9.0,0.0,0.0,742.0,43.0,3193.0,0.0,4.0,4.39770051312927,0.0,1.0,0.0,1.0,7.302831311393215,32.14353497427126,234.33969426095223
2,2010.0,200,5,23.0,20.268169598943015,115.84729867783396,9.0,3.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,47.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.377298442945409,27.0,87.0,8.0,60.0,7.22243284116216,33.60095806470615,251.65830499645529
2,2010.0,191,56,23.0,20.268169598943015,115.84729867783396,12.0,3.0,0.0,4.772334505516502,1.0,1.0,0.0,25.0,41.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,4.377298442945409,72.0,253.0,13.0,181.0,7.22243284116216,33.60095806470615,251.65830499645529
23,2003.0,101,23,23.0,20.268169598943015,115.84729867783396,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,45.0,74.57575807319913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,-12.0,0.0,4.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
7,2003.0,104,14,23.0,20.268169598943015,115.84729867783396,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,6.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
14,2014.0,63,79,23.0,20.268169598943015,115.84729867783396,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,27.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.377298442945409,1.0,3.0,0.0,2.0,7.22243284116216,33.60095806470615,251.65830499645529
10,2002.0,191,56,23.0,20.268169598943015,115.84729867783396,2.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,11.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
14,2014.0,24,64,23.0,20.268169598943015,115.84729867783396,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,1.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.377298442945409,0.0,1.0,0.0,1.0,7.22243284116216,33.60095806470615,251.65830499645529
2,2004.0,194,51,22.0,19.682217461506497,113.4200582746881,5.0,1.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,37.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.39770051312927,0.0,0.0,0.0,0.0,7.302831311393215,32.14353497427126,234.33969426095223
2,2001.0,100,69,23.0,20.268169598943015,115.84729867783396,4.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,22.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
2,2006.0,107,9,21.0,19.096265324069837,110.99281787154244,8.0,0.0,0.0,4.773341669231974,0.0,0.0,0.0,0.0,48.0,71.58859766562142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,21.0,0.0,4.0,4.418102583313128,0.0,2.0,0.0,2.0,7.383229781624261,30.686111883836418,217.02108352544823
3,2014.0,124,84,23.0,20.268169598943015,115.84729867783396,0.0,0.0,0.0,4.772334505516502,1.0,1.0,0.0,0.0,37.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,3.0,4.377298442945409,42.0,110.0,29.0,68.0,7.22243284116216,33.60095806470615,251.65830499645529
3,2009.0,101,23,23.0,20.268169598943015,115.84729867783388,0.0,0.0,0.0,4.772334505516506,3.0,0.0,0.0,0.0,37.0,74.57575807319914,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,4.377298442945411,42.0,95.0,24.0,53.0,7.222432841162163,33.60095806470612,251.6583049964555
2,2013.0,17,64,23.0,20.268169598943015,115.84729867783396,5.0,1.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,26.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.377298442945409,32.0,99.0,9.0,67.0,7.22243284116216,33.60095806470615,251.65830499645529
10,2002.0,207,72,22.0,19.682217461506497,113.4200582746881,1.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,11.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.39770051312927,0.0,0.0,0.0,0.0,7.302831311393215,32.14353497427126,234.33969426095223
2,2004.0,277,77,23.0,20.268169598943015,115.84729867783396,7.0,1.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,13.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
3,2004.0,194,51,23.0,20.268169598943015,115.84729867783396,1.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,14.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
5,2014.0,72,2,22.0,19.682217461506497,113.4200582746881,1.0,0.0,0.0,4.772838087374241,4.0,1.0,0.0,0.0,51.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,5.0,4.39770051312927,66.0,161.0,47.0,95.0,7.302831311393215,32.14353497427126,234.33969426095223
21,2005.0,190,68,23.0,20.268169598943015,115.84729867783396,1.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,20.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
2,2000.0,269,53,23.0,20.268169598943015,115.84729867783396,2.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,17.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
21,2009.0,64,15,24.0,20.85412173637945,118.27453908097964,0.0,0.0,0.0,4.7718309236587695,0.0,0.0,0.0,0.0,24.0,76.069338276988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.35689637276155,1.0,5.0,0.0,4.0,7.14203437093111,35.05838115514095,268.97691573195857
14,2013.0,240,36,22.0,19.682217461506497,113.4200582746881,0.0,0.0,0.0,4.772838087374241,0.0,1.0,0.0,0.0,50.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.39770051312927,39.0,63.0,6.0,24.0,7.302831311393215,32.14353497427126,234.33969426095223
2,2007.0,142,31,22.0,19.682217461506497,113.4200582746881,7.0,0.0,0.0,4.772838087374241,2.0,0.0,0.0,0.0,34.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,4.39770051312927,17.0,80.0,7.0,63.0,7.302831311393215,32.14353497427126,234.33969426095223
3,2013.0,76,37,22.0,19.682217461506497,113.4200582746881,0.0,0.0,0.0,4.772838087374241,2.0,1.0,0.0,0.0,36.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,4.39770051312927,80.0,142.0,30.0,62.0,7.302831311393215,32.14353497427126,234.33969426095223
19,2002.0,107,9,22.0,19.682217461506497,113.4200582746881,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,31.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,501.0,33.0,2974.0,0.0,3.0,4.39770051312927,0.0,0.0,0.0,0.0,7.302831311393215,32.14353497427126,234.33969426095223
5,2003.0,261,35,24.0,20.85412173637945,118.27453908097964,1.0,0.0,0.0,4.7718309236587695,0.0,0.0,0.0,0.0,11.0,76.069338276988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.35689637276155,0.0,0.0,0.0,0.0,7.14203437093111,35.05838115514095,268.97691573195857
2,2009.0,118,43,24.0,20.85412173637945,118.27453908097964,11.0,4.0,0.0,4.7718309236587695,6.0,0.0,0.0,0.0,49.0,76.069338276988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.35689637276155,112.0,280.0,18.0,168.0,7.14203437093111,35.05838115514095,268.97691573195857
2,2006.0,104,7,22.0,19.682217461506497,113.4200582746881,3.0,0.0,0.0,4.772838087374241,1.0,0.0,0.0,30.0,46.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,4.0,4.39770051312927,23.0,59.0,8.0,36.0,7.302831311393215,32.14353497427126,234.33969426095223
3,2001.0,190,68,23.0,20.268169598943015,115.84729867783396,1.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,11.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
2,2001.0,95,39,22.0,19.682217461506497,113.4200582746881,4.0,1.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,30.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.39770051312927,0.0,0.0,0.0,0.0,7.302831311393215,32.14353497427126,234.33969426095223
2,2002.0,165,65,23.0,20.268169598943015,115.84729867783396,2.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,22.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
2,2003.0,195,81,23.0,20.268169598943015,115.84729867783396,14.0,2.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,36.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
23,2003.0,4,64,23.0,20.268169598943015,115.84729867783396,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,6.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
3,2010.0,67,47,24.0,20.85412173637945,118.27453908097964,3.0,1.0,0.0,4.7718309236587695,4.0,0.0,0.0,0.0,49.0,76.069338276988,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,4.35689637276155,85.0,194.0,47.0,109.0,7.14203437093111,35.05838115514095,268.97691573195857
19,2003.0,261,35,21.0,19.096265324069837,110.99281787154244,0.0,0.0,0.0,4.773341669231974,0.0,0.0,0.0,0.0,21.0,71.58859766562142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,31.0,2067.0,0.0,2.0,4.418102583313128,0.0,0.0,0.0,0.0,7.383229781624261,30.686111883836418,217.02108352544823
2,2008.0,87,1,23.0,20.268169598943015,115.84729867783396,5.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,33.0,46.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,4.0,4.377298442945409,32.0,128.0,4.0,96.0,7.22243284116216,33.60095806470615,251.65830499645529
23,2000.0,277,77,23.0,20.268169598943015,115.84729867783396,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,45.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,23.0,0.0,5.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
2,2012.0,118,28,22.0,19.682217461506497,113.4200582746881,5.0,0.0,0.0,4.772838087374241,1.0,1.0,0.0,0.0,51.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,4.39770051312927,150.0,297.0,20.0,147.0,7.302831311393215,32.14353497427126,234.33969426095223
21,2006.0,277,77,21.0,19.096265324069837,110.99281787154244,0.0,0.0,0.0,4.773341669231974,0.0,0.0,0.0,0.0,13.0,71.58859766562142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.418102583313128,0.0,0.0,0.0,0.0,7.383229781624261,30.686111883836418,217.02108352544823
10,2008.0,195,81,23.0,20.268169598943015,115.84729867783396,8.0,2.0,0.0,4.772334505516502,4.0,0.0,0.0,35.0,47.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,4.377298442945409,154.0,266.0,25.0,112.0,7.22243284116216,33.60095806470615,251.65830499645529
5,2015.0,36,64,23.0,20.268169598943015,115.84729867783396,0.0,0.0,0.0,4.772334505516502,4.0,2.0,0.0,29.0,36.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,4.377298442945409,52.0,122.0,34.0,70.0,7.22243284116216,33.60095806470615,251.65830499645529
2,2013.0,122,17,23.0,20.268169598943015,115.84729867783396,8.0,0.0,0.0,4.772334505516502,1.0,0.0,0.0,0.0,41.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.377298442945409,28.0,140.0,8.0,112.0,7.22243284116216,33.60095806470615,251.65830499645529
7,2014.0,166,76,23.0,20.268169598943015,115.84729867783396,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,0.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
15,2015.0,337,0,22.0,19.682217461506497,113.4200582746881,0.0,0.0,0.0,4.772838087374241,1.0,0.0,0.0,0.0,45.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,4.39770051312927,39.0,91.0,22.0,52.0,7.302831311393215,32.14353497427126,234.33969426095223
23,2007.0,68,26,24.0,20.85412173637945,118.27453908097964,0.0,0.0,0.0,4.7718309236587695,1.0,0.0,0.0,0.0,34.0,76.069338276988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,5.0,2.0,79.0,0.0,3.0,4.35689637276155,1.0,16.0,0.0,15.0,7.14203437093111,35.05838115514095,268.97691573195857
10,2014.0,64,15,22.0,19.682217461506497,113.4200582746881,2.0,1.0,0.0,4.772838087374241,5.0,2.0,0.0,64.0,36.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,3.0,4.39770051312927,186.0,332.0,28.0,146.0,7.302831311393215,32.14353497427126,234.33969426095223
18,2013.0,27,64,23.0,20.268169598943015,115.84729867783396,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,46.0,74.57575807319913,0.0,0.0,0.0,1672.0,1066.0,1.0,51.0,73.0,12013.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,12.0,665.0,0.0,4.0,4.377298442945409,0.0,6.0,0.0,6.0,7.22243284116216,33.60095806470615,251.65830499645529
18,2010.0,55,54,23.0,20.268169598943015,115.84729867783396,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,45.0,74.57575807319913,0.0,0.0,0.0,999.0,610.0,0.0,31.0,66.0,8317.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,22.0,1858.0,0.0,4.0,4.377298442945409,0.0,5.0,0.0,5.0,7.22243284116216,33.60095806470615,251.65830499645529
19,2013.0,63,79,22.0,19.682217461506497,113.4200582746881,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,45.0,73.0821778694103,0.0,0.0,0.0,10.0,3.0,0.0,2.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,30.0,3143.0,0.0,4.0,4.39770051312927,0.0,4.0,0.0,4.0,7.302831311393215,32.14353497427126,234.33969426095223
10,2012.0,160,46,22.0,19.682217461506497,113.4200582746881,7.0,0.0,0.0,4.772838087374241,3.0,0.0,0.0,0.0,47.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.0,4.39770051312927,87.0,230.0,20.0,143.0,7.302831311393215,32.14353497427126,234.33969426095223
10,2007.0,68,26,22.0,19.682217461506497,113.4200582746881,1.0,0.0,0.0,4.772838087374241,3.0,0.0,0.0,43.0,24.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.0,4.39770051312927,69.0,149.0,13.0,80.0,7.302831311393215,32.14353497427126,234.33969426095223
