key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec,rec_td,rec_yds,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
https://www.sports-reference.com/cfb/players/shakur-brown-1.html,Shakur Brown,257.0,CB,Michigan St.,2021.0,,76,Michigan St.,21.25220138766317,17.0,116.0,0.0,7.0,1.0,0.0,4.61,0.0,0.0,0.0,0.0,26.0,69.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.23,16.0,54.0,2.0,38.0,7.08,35.5,185.0
https://www.sports-reference.com/cfb/players/shaq-smith-1.html,Shaq Smith,257.0,LB,Maryland,2021.0,,117,Maryland,21.580081092489515,22.0,110.0,0.0,1.0,0.0,0.0,4.79,0.0,0.0,0.0,0.0,41.0,74.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.3,26.0,53.0,7.0,27.0,7.34,30.0,237.0
https://www.sports-reference.com/cfb/players/shaun-beyer-1.html,Shaun Beyer,257.0,TE,Iowa,2021.0,,203,Iowa,23.027057105568787,19.939222601487103,119.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,36.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,275.0,0.0,0.0,0.0,0.0,4.0,4.2,1.0,2.0,0.0,1.0,7.0626936057569285,31.5,250.0
https://www.sports-reference.com/cfb/players/shaun-crawford-1.html,Shaun Crawford,257.0,S,Notre Dame,2021.0,,240,Notre Dame,22.148116809754946,12.0,116.0,0.0,5.0,0.0,0.0,4.55,1.0,3.0,0.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.0,4.13,39.0,123.0,8.0,84.0,6.7,35.0,182.0
https://www.sports-reference.com/cfb/players/shaun-wade-1.html,Shaun Wade,257.0,CB,Ohio St.,2021.0,,194,Ohio St.,21.91985402789882,15.227148340163438,119.2677824697453,0.0,6.0,1.0,0.0,4.555004839731581,2.0,0.0,0.0,0.0,35.0,72.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.22373320932466,24.0,91.0,5.0,67.0,7.002332834821437,34.343410300651456,196.0
https://www.sports-reference.com/cfb/players/shawn-davis-3.html,Shawn Davis,257.0,DB,Florida,2021.0,,304,Florida,23.009308955199018,17.0,128.0,0.0,5.0,0.0,0.0,4.394795638776814,1.0,1.0,0.0,0.0,37.0,70.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.123645091254923,48.0,124.0,6.0,76.0,6.865628515152192,39.5,202.0
https://www.sports-reference.com/cfb/players/shemar-jean-charles-1.html,Shemar Jean-Charles,257.0,DB,Appalachian St.,2021.0,,25,SMALL SCHOOL,21.07694736761484,19.0,124.0,0.0,2.0,0.0,0.0,4.47,2.0,0.0,0.0,0.0,50.0,70.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.27,35.0,97.0,1.0,62.0,7.19,35.0,184.0
https://www.sports-reference.com/cfb/players/simi-fehoko-1.html,Simi Fehoko,257.0,WR,Stanford,2021.0,,190,Stanford,23.315837808787478,16.0,120.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,21.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,9.0,1146.0,1.0,0.0,-1.0,0.0,3.0,4.26,0.0,0.0,0.0,0.0,6.78,34.5,222.0
https://www.sports-reference.com/cfb/players/sterling-johnson-1.html,Sterling Johnson,257.0,DL,Coastal Carolina,2021.0,,19,SMALL SCHOOL,22.311930266948014,25.0,103.0,0.0,0.0,0.0,0.0,5.22,0.0,0.0,0.0,0.0,35.0,75.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,4.0,4.81,49.0,79.0,19.0,30.0,7.56,28.0,288.0
https://www.sports-reference.com/cfb/players/stevie-scott-1.html,Stevie Scott,257.0,RB,Indiana,2021.0,,71,Indiana,22.169254703723638,18.0,119.0,0.0,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,31.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2.0,383.0,562.0,30.0,2543.0,0.0,3.0,4.57,0.0,0.0,0.0,0.0,7.14,31.0,225.0
