IMDB ID,Name,Black,East Asian,Hispanic/Latino,South Asian,White,Other,Male,Female
tt0104291,forever.young_tt0104291,0.0190823559483665,0.0,0.0039944158793515,0.0,0.976923228172282,0.0,0.806315576707521,0.193684423292479
tt0113097,forget.paris_tt0113097,0.0159804310281102,0.0,0.0877129436115237,0.008920951299334,0.8894017082529717,0.0087435402904433,0.6380089033827678,0.3619910966172321
tt0800039,forgetting.sara_tt0800039,0.0,0.0127454912412347,0.0080206743084844,0.0140567185033767,0.9922199653271924,0.0007245064299945,0.6865608962284543,0.3134391037715457
tt0356618,forgotten_tt0356618,0.0817287728117145,0.0,0.0225691181291662,0.000767129275489,0.8957021090591198,0.0007988198011146,0.4448256329688886,0.5551743670311114
tt0080754,formula_tt0080754,0.0,0.0,0.0106484279599866,0.0,0.9978118485809088,0.0,0.8186596659262038,0.1813403340737962
tt0109830,forrest_gump,0.0504431261695266,0.00018632798503,0.0004658199625751,0.0004658199625751,0.9484389059202928,0.0,0.7953327967136672,0.2046672032863328
tt0430105,four.brothers_tt0430105,0.4828312308391416,0.0010938090026433,0.0261022893825643,0.0022580211593479,0.5002969733044041,0.0003942576627432,0.9449027284591338,0.0550972715408661
tt0369436,four_christmases,0.0,0.0,0.0231755112496264,0.0,0.9871878068565084,0.004220637834607,0.5024258080776258,0.4975741919223741
tt0082405,four_seasons,0.0,0.0,0.0276070855880255,0.0,0.9907976381373242,0.0,0.5586362978177977,0.4413637021822024
tt0109831,four_weddings_and_a_funeral,0.0,0.0,0.0035217016644745,0.0043454351671277,0.9942559753276788,0.0,0.6998702141466581,0.300129785853342
tt1100089,foxcatcher_tt1100089,0.0,0.0,0.058234696938234,0.0192439030017766,0.961260700029995,0.0,0.9596790643911064,0.0403209356088937
tt0080756,foxes_tt0080756,0.0,0.0180841560883874,0.0470133991537376,0.0,0.9665714621532674,0.0,0.1821150070126227,0.8178849929873773
tt0322330,freaky_friday,0.0108884263698229,0.0211236095195778,0.0460567651208656,0.0373697216310813,0.9296173304334944,0.0011544787695953,0.2730178604308599,0.7269821395691402
tt10919380,freaky_tt10919380,0.1434093529146408,0.0,0.0339180993433913,0.0,0.8459495764623319,0.0,0.3652417829218969,0.5091466539927497
tt0486583,fred.claus_tt0486583,0.0333022769406284,0.0009497551932309,0.0130085088177972,0.0001083804725008,0.9597119361125634,0.0,0.8399310604836538,0.1600689395163462
tt0329101,freddy.vs..jaso_tt0329101,0.1424411157999757,0.0,0.0088875706138517,0.0,0.8491243208261989,0.0,0.5799155900641129,0.4200844099358871
tt0101917,freddys.dead.th_tt0101917,0.1482920881674953,0.0151416433293326,0.2182374121277931,0.0576041607132651,0.7062163037473096,0.0,0.5319621920695561,0.4680378079304439
tt6264654,free.guy_tt6264654,0.0930468341182626,0.0,0.0097047793476364,0.1165271236699807,0.7904260422117565,0.0194095586952729,0.7083746479990481,0.2916253520009519
tt0106965,free_willy,0.0502170422786466,0.0,0.0167687459118748,0.0188479911200967,0.8551564884739649,0.0659679689203385,0.8480079412501687,0.1519920587498313
tt8847712,french.dispatch_tt8847712,0.1223775282109288,0.0302334976165468,0.0852288743457848,0.0164004919519179,0.8198432576553283,0.0057005377357643,0.7251395576924495,0.2748604423075504
tt0113117,french.kiss_tt0113117,0.0,0.0,0.0040035980981481,0.0,0.926007681653984,0.073992318346017,0.5124424650384019,0.4875575349615981
tt0082416,french.lieutena_tt0082416,0.0,0.0,0.0095793974203805,0.0,0.9466558764761908,0.0437647261034282,0.564503539418082,0.435496460581918
tt0186151,frequency_tt0186151,0.1139947258343184,0.0,0.074462126034373,0.0,0.8491688642357008,0.0,0.900939629245748,0.0990603707542521
tt0390022,friday.night.li_tt0390022,0.1571705349729152,0.0152122625967076,0.1111383496105333,0.0074005245607791,0.7340845887206253,0.0,0.958972327542301,0.041027672457699
tt0758746,friday.the.13th_tt0758746,0.0,0.0632841835332906,0.0194202765821045,0.0,0.9367158164667094,0.0,0.6632126249496539,0.336787375050346
tt0091080,friday_the_13_6_jason_lives,0.0,0.0,0.0310581811334965,0.0,0.9954685244461182,0.0,0.8295863586811197,0.1704136413188802
tt0080761,friday_the_13th,0.0,0.0,0.0129548311549654,0.0,0.9870451688450343,0.0,0.3814154640160566,0.6185845359839435
tt0082418,friday_the_13th_2,0.0,0.0,0.0210963894813869,0.0,0.9929766927711784,0.0,0.3905134873593807,0.6094865126406194
tt0083972,friday_the_13th_3,0.0328060522696011,0.0,0.1869989192375712,0.0,0.9085060915700532,0.0,0.4195826919787925,0.5804173080212075
tt0095179,friday_the_13th_7_new_blood,0.0,0.0,0.0243367319703197,0.0,1.0,0.0,0.4688778850875757,0.5311221149124243
tt0087298,friday_the_13th_final_chapter,0.0069415807560137,0.0,0.0473264604810996,0.0,0.9810904925544098,0.0,0.5843781062622246,0.4156218937377753
tt0089173,friday_the_13th_new_beginning,0.1881105063007978,0.0,0.0116993512788009,0.008071732160167,0.8003635075684139,0.0,0.6723292294052879,0.327670770594712
tt0101921,fried_green_tomatoes,0.0696815013849267,0.0,0.0015569201439494,0.0,0.9303184986150732,0.0,0.225491449684032,0.774508550315968
tt1632708,friends.with.be_tt1632708,0.0052535836425816,0.0017943680419122,0.0072415047660627,0.035957214581969,0.9901746343593104,0.0,0.5555315154349206,0.4444684845650793
tt0089175,fright.night_tt0089175,0.0154669969401136,0.0,0.0332434795279032,0.0,0.9679112632959348,0.0,0.8326304839820633,0.1673695160179367
tt0106977,fugitive,0.0759478540806731,0.0,0.0352909302436769,0.0014168008032256,0.9159075334278928,0.0025929526511227,0.9305163162716222,0.0694836837283777
tt0119164,full.monty_tt0119164,0.0545819720422044,0.0137103376512085,0.0233922737323733,0.0,0.9220257542254222,0.0,0.952527684159846,0.047472315840154
tt0093058,full_metal_jacket,0.1071224441990429,0.0021731419201552,0.0953224241207375,0.0057002309005119,0.8330542448883977,0.0117504935916741,0.986624870717724,0.0133751292822758
